PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
264797889,21197345,0,2021-10-28T17:08:00,"Blvd Of The Allies & Craft Ave Pittsburgh, PA 15213",Y,South Oakland,4,99,3744 Duty to Give Information and Render Aid / 3310 Following Too Closely. / 3714 Careless Driving,409,6,3,-79.9615305128041,40.4358440410729
265271789,21201320,10,2021-11-04T07:29:00,"1200 Block Boyle St Pittsburgh, PA 15212",Y,Central North Side,1,SIMPLE ASSAULT,2701 Simple Assault.,2206,1,1,-80.0056567707517,40.4561374430675
265525987,21201478,99,2021-11-04T13:00:00,"2900 Block Brighton Rd Pittsburgh, PA 15212",N,Marshall-Shadeland,1,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,2715,1,1,-80.0270291384734,40.471795139598
265833836,21206122,6,2021-11-12T11:36:00,"800 Block W North Ave Pittsburgh, PA 15214",N,Allegheny West,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 9489 Found Property,2201,,,0,0
265844451,21206196,0,2021-11-12T13:30:00,"1700 Block Penn Ave Pittsburgh, PA 15222",N,Strip District,2,99,9999 9999 - (Misc. Incident): Vehicle damaged by a car door opening in the parking lot.,203,7,6,-79.9856926634445,40.4496647585935
265848422,21206292,0,2021-11-12T14:00:00,"2800 Block Brighton Rd Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,9993 PFA Service with Weapons Supplement,2715,1,1,-80.0174235731547,40.4725047461499
265853013,21206338,0,2021-11-12T17:41:00,"200 Block Ella St Pittsburgh, PA 15224",N,Bloomfield,5,99,9999 9999 - (Misc. Incident): ,903,7,2,-79.9506130516422,40.4645856439676
265863707,21206481,10,2021-11-12T22:25:00,"900 Block Penn Ave Pittsburgh, PA 15222",Y,Central Business District,2,SIMPLE ASSAULT,2701 Simple Assault. / 3304 Criminal Mischief. / 5505 Public Drunkenness / 5503 Disorderly Conduct.,201,6,6,-79.9980468769971,40.4436186700538
264905673,21198688,11,2021-10-30T19:30:00,"100 Block 6th St Pittsburgh, PA 15222",N,Central Business District,2,THEFT OF SERVICES,"3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc.",201,6,6,-80.0027419046433,40.4440473749963
264914043,21198962,23,2021-10-31T04:27:00,"2200 Block Somers Dr Pittsburgh, PA 15219",Y,Bedford Dwellings,2,PUBLIC DRUNKENESS,5505 Public Drunkenness / 5503 Disorderly Conduct. / 5506 Loitering and Prowling at Night,509,6,3,-79.9755889365866,40.4494256477235
264919907,21199070,6,2021-10-31T10:00:00,"2000 Block Wharton St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3304 Criminal Mischief.,1702,3,3,-79.976432641371,40.4303408118696
264924019,21199188,6,2021-10-31T14:38:00,"200 Block 40th St Pittsburgh, PA 15201",N,Central Lawrenceville,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,902,,,0,0
264938982,21199352,99,2021-10-31T19:52:00,"600 Block Pressley Trl Pittsburgh, PA 15212",N,East Allegheny,1,MENTAL 201/302,9498 302 (Mental),2304,1,1,-79.9986796721415,40.4522188227154
264948579,21199420,10,2021-10-31T22:46:00,"70 Block E Woodland Rd Pittsburgh, PA 15232",N,Squirrel Hill North,4,HARRASSMENT,2709 Harassment (Non-Specific),1402,,,0,0
264949348,21199433,27,2021-10-30T23:20:00,"Centre Ave & N neville St Pittsburgh, PA 15213",N,North Oakland,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,507,8,3,-79.9498988232521,40.4525329121238
264949953,21199461,6,2021-10-27T11:00:00,"2300 Block Josephine St Pittsburgh, PA 15203",N,South Side Slopes,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1608,3,3,-79.9735697381501,40.4245402623582
264951203,21199460,0,2021-11-01T00:43:00,"Centre Ave & Bryn Mawr Rd Pittsburgh, PA 15213",Y,North Oakland,4,DUI - GENERAL IMPAIRMENT,3714 Careless Driving / 3802(a)(1) DUI - General Impairment,403,8,3,-79.9577136942605,40.4489804267088
264951820,21199541,6,2021-11-01T05:00:00,"80 Block Sylvania Ave Pittsburgh, PA 15210",N,Beltzhoover,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1809,3,5,-80.0066901129171,40.4170404405809
264969167,21199600,0,2021-11-01T09:10:00,"7300 Block Hamilton Ave Pittsburgh, PA 15208",N,Homewood South,5,99,3744 Duty to Give Information and Render Aid / 1786 Required Financial Responsibility. / 3748 False Reports. / 3714 Careless Driving / 3324 Vehicle Entering or Crossing Roadway.,1303,9,2,-79.8956475808347,40.4540244912611
264971636,21199571,99,2021-11-01T08:12:00,"100 Block Larmier Ave Pittsburgh, PA 15206",N,East Liberty,5,NON-VIOLENT DOMESTIC,9012 Non-Violent Domestic,1113,,,0,0
265571981,21204223,0,2021-11-09T08:55:00,"200 Block Dinwiddie St Pittsburgh, PA 15219",N,Crawford-Roberts,2,99,9999 9999 - (Misc. Incident): ,305,6,3,-79.9807130501689,40.4390819552508
265830386,21206125,29,2021-11-10T15:30:00,"1300 Block Ferris Ct Pittsburgh, PA 15221",N,Homewood North,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1301,9,2,-79.8876404038453,40.4595856873817
265976672,21207788,10,2021-11-12T12:00:00,"100 Block Thackeray Ave Pittsburgh, PA 15213",N,North Oakland,4,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",403,8,3,-79.9565886892199,40.4431856199649
266211489,21209172,17,2021-11-09T15:00:00,Zone 6,N,,6,INDECENT ASSAULT,3126 Indecent Assault.,,,,,
266216032,21208276,99,2021-11-12T15:00:00,"800 Block Arch St Pittsburgh, PA 15212",N,Allegheny Center,1,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,2204,1,1,-80.0091140215178,40.4531900730131
266228132,21209282,0,2021-11-17T23:26:00,"800 Block Bernd St Pittsburgh, PA 15210",N,Beltzhoover,3,99,8106 Shots Fired,1809,3,5,-79.9981786385909,40.4159242304328
266232460,21209322,10,2021-11-18T01:19:00,"400 Block Mt Pleasant Rd Pittsburgh, PA 15214",N,Northview Heights,1,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",2609,1,1,-80.0019047608856,40.4798372205299
266548723,21211608,10,2021-11-22T09:22:00,"1600 Block Saw Mill Run Blvd Pittsburgh, PA 15210",N,Brookline,6,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",3206,4,5,-80.0006305335709,40.399967384426
265006263,21199853,27,2021-11-01T16:30:00,"2300 Block East Hills Dr Pittsburgh, PA 15221",N,East Hills,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1306,9,2,-79.871328586779,40.4566162367709
265016846,21200003,6,2021-11-01T21:53:00,"900 Block Freeport Rd Pittsburgh, PA 15238",N,Lincoln-Lemington-Belmar,OSC,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3745 Accidents Involving Damage to Unattended Veh.or Prop.,1201,9,2,-79.8923529450752,40.4861185015656
265020173,21200058,0,2021-11-01T23:43:00,"1400 Block Dickson St Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,99,9093 Indirect Criminal Contempt,2715,1,1,-80.0318899879814,40.4696875799778
265583381,21204251,6,2021-11-09T09:22:00,"600 Block Duff St Pittsburgh, PA 15219",N,Middle Hill,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,501,,,0,0
266005197,21207968,10,2021-11-15T18:21:00,"1300 Block Heart Ct Pittsburgh, PA 15206",N,Homewood North,5,TERRORISTIC THREATS,2706 Terroristic Threats. / 9093 Indirect Criminal Contempt,1301,,,0,0
266023395,21208153,18,2021-11-16T03:56:00,"2100 Block Rhine St Pittsburgh, PA 15212",N,Spring Hill-City View,1,STOLEN PROPERTY,13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,2620,1,1,-79.9936135100542,40.466590276641
266073309,21208371,6,2021-11-16T13:45:00,"900 Block Freeport Rd Pittsburgh, PA 15238",N,Lincoln-Lemington-Belmar,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1201,9,2,-79.8923529450752,40.4861185015656
264653975,21196422,27,2021-10-27T10:45:00,"Broadway Ave & Coast Ave Pittsburgh, PA 15216",N,Beechview,6,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1916,4,5,-80.0247984721636,40.4086655308067
264910098,21198770,10,2021-10-30T23:15:00,"800 Block Brookline Blvd Pittsburgh, PA 15226",Y,Brookline,6,SIMPLE ASSAULT,"2701 Simple Assault. / 5503 Disorderly Conduct. / 4953 Retaliation Against Witness,Victim or Party. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",1918,4,5,-80.0201234537695,40.3935764360233
265741730,21205418,14,2021-11-11T07:00:00,"600 Block Lockhart St Pittsburgh, PA 15212",N,East Allegheny,1,CRIM MISCHIEF,3304 Criminal Mischief.,2304,1,1,-79.9988588712767,40.4527851740722
265743345,21205423,14,2021-11-11T07:00:00,"600 Block Lochart St Pittsburgh, PA 15212",N,East Allegheny,1,CRIM MISCHIEF,3304 Criminal Mischief.,2304,1,1,-79.9988588712767,40.4527851740722
266032813,21208171,6,2021-11-16T06:30:00,"4400 Block Brownshill  Rd Pittsburgh, PA 15217",N,Squirrel Hill North,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,1403,,,0,0
266145163,21208814,14,2021-11-17T00:45:00,"7200 Block Reynolds St Pittsburgh, PA 15208",N,Point Breeze,4,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1406,9,3,-79.9030862964986,40.446396694413
266187436,21208280,99,2021-11-11T09:30:00,"300 Block Lincoln Ave Pittsburgh, PA 15206",N,Larimer,5,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,1208,9,2,-79.9125349201526,40.4605491926759
-3344111926,21211637,27,2021-11-19T09:00:00,"200 Block Madeline St Pittsburgh, PA 15210",N,Carrick,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2902,4,3,-79.9827691159878,40.3933886667471
264798959,21197389,99,2021-10-28T18:45:00,"3000 Block Naomi St Pittsburgh, PA 15207",N,Glen Hazel,4,MENTAL 201/302,9498 302 (Mental),1504,5,3,-79.9282156813076,40.4096678350849
264799236,21197443,10,2021-10-28T19:00:00,"900 Block Progress St Pittsburgh, PA 15212",N,Troy Hill,1,HARRASSMENT,2709(a)(3) Harassment No Legitimate Purpose / 7613(a) Computer Theft,2406,,,0,0
264799299,21197471,6,2021-10-28T19:00:00,"7700 Block Brashear St Pittsburgh, PA 15221",N,Point Breeze,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1406,9,3,-79.8946501120966,40.4449344379555
264799213,21196380,99,2021-10-27T10:00:00,"6th St & Diamond St Pittsburgh, PA 15219",N,Central Business District,2,INDUSTRIAL ACCIDENT,9491 Industrial Accident,201,6,6,-79.9944778684752,40.4383157245352
264804046,21197469,0,2021-10-27T23:00:00,"900 Block Woods Run Ave Pittsburgh, PA 15212",N,Knoxville,1,99,9999 9999 - (Misc. Incident): ,3001,,,-79.8850110668843,40.442948590493
264825742,21197541,10,2021-10-28T21:40:00,"1000 Block Elwell St Pittsburgh, PA 15207",N,Lincoln Place,4,SIMPLE ASSAULT,2701 Simple Assault. / 2705 Recklessly Endangering Another Person. / 3304 Criminal Mischief. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,3102,5,3,-79.921070177458,40.3690978954533
-3320027619,21197744,6,2021-10-29T10:00:00,"400 Block N Highland Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115,9,2,-79.9221749446935,40.4651657848127
265240529,21200877,0,2021-11-03T12:00:00,"1200 Block Chartiers Ave Pittsburgh, PA 15220",N,Elliott,6,99,9999 9999 - (Misc. Incident): ,2020,2,5,-80.0434680746212,40.4457631281446
265654486,21204765,5,2021-11-10T07:52:00,"1200 Block Allegheny Ave Pittsburgh, PA 15233",N,Manchester,1,BURGLARY,3502 Burglary. / 3304 Criminal Mischief.,2107,1,1,-80.0195393748173,40.4539866693424
265657979,21203683,10,2021-11-08T11:41:00,"200 Block Chapin St Pittsburgh, PA 15214",Y,Perry South,1,HARRASSMENT,2709 Harassment (Non-Specific),2614,,,0,0
265866678,21206570,10,2021-11-13T02:06:00,"700 Block Bellefonte St Pittsburgh, PA 15232",Y,Shadyside,2,SIMPLE ASSAULT,2701 Simple Assault. / 2701 Simple Assault.,201,8,2,-79.934781420633,40.4522578681499
265868233,21206293,0,2021-11-12T16:46:00,"700 Block Chislett St Pittsburgh, PA 15206",N,East Liberty,5,99,9999 9999 - (Misc. Incident): ,1113,9,2,-79.9301865965493,40.4711611247489
265874804,21206720,0,2021-11-13T00:45:00,"1600 Block Murray Ave Pittsburgh, PA 15217",N,Squirrel Hill North,4,99,9999 9999 - (Misc. Incident): ,1403,8,3,-79.923076260927,40.4397728912683
265879909,21206756,0,2021-11-13T12:27:00,"3000 Block Zephyr Ave Pittsburgh, PA 15204",N,Sheraden,6,99,8106 Shots Fired,2018,2,5,-80.0534504413852,40.4563216705103
264973586,21199629,10,2021-11-01T10:07:00,"Dunster St & La Moine St Pittsburgh, PA 15226",N,Brookline,6,SIMPLE ASSAULT,2709 Harassment (Non-Specific) / 2701 Simple Assault.,1917,4,5,-80.009531211443,40.4022658656145
264976780,21199678,6,2021-11-01T11:29:00,"Smithfield St & 4th Ave Pittsburgh, PA 15222",N,Central Business District,2,THEFT FROM AUTO,3934 Theft from Vehicle,201,6,6,-79.9995472543592,40.4387326863914
264980160,21199694,6,2021-11-01T12:10:00,"5300 Block Beeler St Pittsburgh, PA 15217",N,Squirrel Hill North,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1401,8,3,-79.9336743931519,40.4454236079869
264980670,21199682,0,2021-11-01T11:41:00,"500 Block Brookline Blvd Pittsburgh, PA 15226",N,Brookline,6,99,9993 PFA Service with Weapons Supplement,1918,4,5,-80.0236345649749,40.3962210607594
264985447,21199722,14,2021-10-29T22:00:00,"3800 Block Bigelow Blvd Pittsburgh, PA 15213",N,North Oakland,4,CRIM MISCHIEF,3304 Criminal Mischief.,507,,,0,0
264987903,21199747,6,2021-11-01T14:09:00,"2500 Block West Liberty Ave Pittsburgh, PA 15226",N,Brookline,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1919,4,5,-80.0254967571288,40.3991926113208
264989490,21199749,10,2021-11-01T00:01:00,"Mc Clure Ave & Gass Ave Pittsburgh, PA 15212",N,Brighton Heights,1,HARRASSMENT,2709(a) Harassment.,2703,1,1,-80.0352504006991,40.4788568991995
264991080,21199751,10,2021-11-01T13:00:00,"2200 Block Vodeli St Pittsburgh, PA 15216",N,Beechview,6,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1920,4,5,-80.0282979068314,40.4038002479089
264991411,21199796,0,2021-11-01T15:30:00,"3500 Block Fleming Ave Pittsburgh, PA 15212",N,Brighton Heights,1,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): ,2703,1,1,-80.038477869206,40.4785954963995
264993923,21199773,6,2021-10-30T09:00:00,"5400 Block Kincaid St Pittsburgh, PA 15206",N,Garfield,5,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1114,9,2,-79.9354500716222,40.4662587957785
265747697,21205425,0,2021-11-10T18:48:00,"70 Block E Carson St Pittsburgh, PA 15210",N,South Shore,3,99,9094 Recovered Stolen Vehicle (OUTSIDE CITY),1921,3,5,-80.0018626723817,40.4311080549847
265753859,21205469,99,2021-11-11T10:13:00,"800 Block Monteiro St Pittsburgh, PA 15217",Y,Greenfield,4,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1517,5,3,-79.9359853903592,40.4265085307488
265905110,21206690,26,2021-11-13T08:30:00,"300 Block Percy Way Pittsburgh, PA 15201",Y,Central Lawrenceville,2,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,902,7,2,-79.9577971139513,40.4695323346244
266334359,21209712,10,2021-11-18T17:36:00,"2100 Block Wightman St Pittsburgh, PA 15217",N,Squirrel Hill South,4,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1413,5,3,-79.9278665557045,40.4323891148543
266336370,21209763,99,2021-11-18T19:33:00,"S Highland Ave & Howe St Pittsburgh, PA 15206",N,Shadyside,4,FOUND PROPERTY,9489 Found Property,706,8,2,-79.9248207335678,40.4532930814924
266341729,21209710,3,2021-11-18T17:30:00,"7100 Block Everton St Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,ROBBERY,"3701 Robbery. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 4304(a)(1) Endangering Welfare of Children. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",1202,,,0,0
264765016,21197003,99,2021-10-28T08:55:00,"2100 Block Noblestown Rd Pittsburgh, PA 15205",N,Westwood,6,LOST PROPERTY,9504 Lost Property,2811,2,5,-80.0535471500779,40.4314604040809
265028156,21200109,21,2021-11-02T02:27:00,"Liberty Ave & S Millvale Ave Pittsburgh, PA 15224",Y,Bloomfield,5,DUI - GENERAL IMPAIRMENT,3802(c) DUI - Highest Rate of Alcohol - BAC >= .16% / 3802(a)(1) DUI - General Impairment,804,7,2,-79.9459664808994,40.4600118500346
265028873,21200136,6,2021-11-02T04:41:00,"300 Block Birmingham Ave Pittsburgh, PA 15210",N,Carrick,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2902,4,3,-79.9840218779391,40.4028007052174
265049135,21200161,99,2021-11-02T07:08:00,"300 Block Blvd Of The Allies Pittsburgh, PA 15222",N,Central Business District,2,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),201,6,6,-80.0018566639174,40.4380991224729
265650875,21204772,6,2021-11-10T08:07:00,"100 Block Latham St Pittsburgh, PA 15206",N,Bloomfield,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,809,,,0,0
266104200,21207467,10,2021-11-14T19:17:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Central Business District,4,SIMPLE ASSAULT,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2709(a)(6) Harassment Communicates Repeatedly at Extreme Hours",1515,6,6,-79.9960409452176,40.4350395659105
266104344,21206964,26,2021-11-13T20:16:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Shadyside,2,FALSE RPT LAW ENFORCE AUTH,4906 False Reports to Law Enforcement Authorities. / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3736 Reckless Driving,201,6,6,-79.9960409452176,40.4350395659105
266105772,21208534,10,2021-11-16T19:30:00,"200 Block Climax St Pittsburgh, PA 15210",Y,Beltzhoover,3,TERRORISTIC THREATS,2706 Terroristic Threats.,1809,3,5,-80.0043234390636,40.4194272367416
266192417,21209015,27,2021-11-17T12:00:00,"100 Block 5th Ave Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,201,6,6,-80.0028765755338,40.4414141263059
264921315,21199090,10,2021-10-31T10:45:00,"2000 Block Centre Ave Pittsburgh, PA 15219",N,Crawford-Roberts,2,TERRORISTIC THREATS,2706 Terroristic Threats. / 2709(a) Harassment.,305,6,3,-79.9799824053927,40.4435889103074
264922426,21199121,99,2021-10-31T12:10:00,"300 Block S Aiken Ave Pittsburgh, PA 15224",N,Bloomfield,5,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),806,7,2,-79.9379268487607,40.461785712727
264922654,21199046,6,2021-10-31T09:19:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Brighton Heights,1,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,2703,6,6,-79.9960409452176,40.4350395659105
264926790,21199212,14,2021-10-31T15:00:00,"800 Block Bellefonte St Pittsburgh, PA 15232",N,Shadyside,4,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",703,8,2,-79.933847647559,40.4511372468722
264927030,21199214,14,2021-10-31T15:00:00,"5400 Block 5th Ave Pittsburgh, PA 15232",N,Shadyside,4,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",703,8,3,-79.9331316545875,40.4487360974216
264934750,21199261,99,2021-10-31T17:04:00,"1300 Block Boyle St Pittsburgh, PA 15212",N,Central North Side,1,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),2206,1,1,-80.0059484813997,40.4569272323545
264942555,21199387,10,2021-10-31T20:30:00,"4000 Block Butler St Pittsburgh, PA 15201",N,Central Lawrenceville,2,TERRORISTIC THREATS,2706 Terroristic Threats.,901,7,2,-79.9616807037037,40.4687010518457
264961950,21199575,6,2021-11-01T08:00:00,"3300 Block Allendale St Pittsburgh, PA 15204",N,Sheraden,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2022,2,5,-80.0622149142966,40.4567415489552
265771480,21205561,6,2021-11-11T13:30:00,"1700 Block River Ave Pittsburgh, PA 15212",N,Troy Hill,1,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,2406,,,0,0
266034972,21208230,0,2021-11-16T09:05:00,"900 Block Wellesley Rd Pittsburgh, PA 15206",N,Highland Park,5,99,9999 9999 - (Misc. Incident): ,1106,7,2,-79.9138841252094,40.4716693047343
266328278,21209679,0,2021-11-18T14:00:00,"200 Block Shafer St Pittsburgh, PA 15210",Y,Crawford-Roberts,3,99,9999 9999 - (Misc. Incident): ,305,3,3,-79.9754996191979,40.415879225549
